Date,Customer_ID,Customer,Pricelist,Order_Lines_Product_ID,Product_Display_Name,Product_Sub_Category,Product_Category,Broad_Category,Order_Lines_Unit_Price,Order_Quantity,Subtotal,Total_OrderQuantity,Total_Subtotal
2025-07-30,CUST_028,Patrick Robinson,Retail,PROD_079,Product 79,Beverages,Beverage,Home Essentials,13.21,2,26.42,10,422.42
2025-07-03,CUST_050,James Steele,Wholesale,PROD_018,Product 18,Beverages,Food,Grocery,58.27,2,116.54,2,116.54
2025-04-30,CUST_012,Melissa Montgomery,Retail,PROD_099,Product 99,Beverages,Household,Home Essentials,88.69,6,532.14,6,532.14
2025-04-23,CUST_012,Melissa Montgomery,Wholesale,PROD_075,Product 75,Dairy,Food,Home Essentials,65.02,3,195.06,3,195.06
2025-06-07,CUST_021,Grace Wright,Retail,PROD_058,Product 58,Fruits,Food,Grocery,69.11,8,552.88,8,552.88
2025-05-08,CUST_029,Diana Rojas,Wholesale,PROD_071,Product 71,Vegetables,Food,Home Essentials,67.31,3,201.93,6,443.90999999999997
2025-04-24,CUST_011,Brandon White,Wholesale,PROD_010,Product 10,Beverages,Beverage,Home Essentials,63.95,7,447.65,7,447.65
2025-04-10,CUST_008,Stacy Robles,Wholesale,PROD_004,Product 4,Vegetables,Household,Grocery,98.57,7,689.99,7,689.99
2025-06-21,CUST_022,Ashley Wyatt,Retail,PROD_021,Product 21,Vegetables,Food,Home Essentials,99.37,3,298.11,3,298.11
2025-08-06,CUST_021,Grace Wright,Retail,PROD_040,Product 40,Vegetables,Food,Grocery,84.94,5,424.7,5,424.7
2025-03-15,CUST_024,Katelyn Burke,Wholesale,PROD_015,Product 15,Dairy,Beverage,Home Essentials,16.53,6,99.18,6,99.18
2025-06-24,CUST_027,Wesley Hart,Wholesale,PROD_004,Product 4,Fruits,Food,Grocery,26.47,7,185.29,7,185.29
2025-06-05,CUST_031,Heather Gray,Wholesale,PROD_046,Product 46,Dairy,Beverage,Home Essentials,4.54,8,36.32,8,36.32
2025-08-11,CUST_019,Brian Turner,Wholesale,PROD_091,Product 91,Beverages,Beverage,Grocery,36.31,8,290.48,8,290.48
2025-07-18,CUST_021,Grace Wright,Retail,PROD_094,Product 94,Dairy,Beverage,Grocery,53.8,9,484.2,9,484.2
2025-03-18,CUST_034,Robert Miller,Wholesale,PROD_043,Product 43,Fruits,Beverage,Grocery,8.16,5,40.8,5,40.8
2025-08-01,CUST_045,Sheila Williamson,Wholesale,PROD_065,Product 65,Beverages,Beverage,Grocery,34.46,7,241.22,7,241.22
2025-07-08,CUST_014,Carla Bush,Retail,PROD_004,Product 4,Fruits,Food,Grocery,96.93,3,290.79,3,290.79
2025-04-17,CUST_050,James Steele,Retail,PROD_073,Product 73,Beverages,Food,Home Essentials,39.49,5,197.45,5,197.45
2025-04-23,CUST_025,John Guerra,Retail,PROD_032,Product 32,Vegetables,Household,Home Essentials,27.03,2,54.06,2,54.06
2025-07-06,CUST_016,Jason Vazquez,Retail,PROD_077,Product 77,Beverages,Household,Grocery,15.39,8,123.12,8,123.12
2025-04-05,CUST_031,Heather Gray,Retail,PROD_043,Product 43,Vegetables,Food,Grocery,65.94,2,131.88,2,131.88
2025-03-17,CUST_012,Melissa Montgomery,Retail,PROD_023,Product 23,Beverages,Household,Home Essentials,37.39,10,373.9,10,373.9
2025-08-17,CUST_013,Joseph Noble,Retail,PROD_066,Product 66,Dairy,Food,Grocery,83.78,1,83.78,1,83.78
2025-04-01,CUST_002,Jonathon Thomas,Retail,PROD_043,Product 43,Vegetables,Food,Grocery,57.0,3,171.0,3,171.0
2025-05-23,CUST_026,Adam Johnson,Wholesale,PROD_035,Product 35,Bakery,Beverage,Home Essentials,86.25,10,862.5,13,918.81
2025-04-09,CUST_001,Pamela Tran,Wholesale,PROD_053,Product 53,Vegetables,Beverage,Grocery,69.05,9,621.45,9,621.45
2025-02-24,CUST_017,Kimberly Rose,Retail,PROD_046,Product 46,Beverages,Beverage,Grocery,74.05,6,444.3,6,444.3
2025-03-10,CUST_004,Bonnie Garrett,Retail,PROD_073,Product 73,Fruits,Beverage,Grocery,60.03,8,480.24,8,480.24
2025-08-13,CUST_025,John Guerra,Retail,PROD_030,Product 30,Beverages,Household,Home Essentials,27.48,10,274.8,10,274.8
2025-06-25,CUST_030,Daniel Taylor,Wholesale,PROD_078,Product 78,Dairy,Food,Grocery,62.11,5,310.55,5,310.55
2025-03-15,CUST_044,Thomas Johnson,Wholesale,PROD_068,Product 68,Dairy,Household,Home Essentials,12.99,6,77.94,6,77.94
2025-05-10,CUST_040,Taylor Moore,Wholesale,PROD_059,Product 59,Dairy,Household,Grocery,9.33,8,74.64,8,74.64
2025-04-30,CUST_019,Brian Turner,Retail,PROD_015,Product 15,Fruits,Food,Grocery,12.79,10,127.9,10,127.9
2025-03-28,CUST_031,Heather Gray,Wholesale,PROD_072,Product 72,Vegetables,Beverage,Home Essentials,76.9,2,153.8,2,153.8
2025-04-12,CUST_016,Jason Vazquez,Retail,PROD_091,Product 91,Bakery,Household,Grocery,24.47,9,220.23,9,220.23
2025-04-04,CUST_021,Grace Wright,Retail,PROD_014,Product 14,Bakery,Household,Home Essentials,79.59,6,477.54,6,477.54
2025-07-10,CUST_026,Adam Johnson,Wholesale,PROD_035,Product 35,Fruits,Household,Grocery,43.06,6,258.36,6,258.36
2025-08-10,CUST_008,Stacy Robles,Retail,PROD_053,Product 53,Bakery,Household,Home Essentials,54.27,10,542.7,10,542.7
2025-04-11,CUST_021,Grace Wright,Wholesale,PROD_067,Product 67,Bakery,Food,Grocery,83.79,6,502.74,12,567.12
2025-07-19,CUST_033,Thomas Williams,Wholesale,PROD_068,Product 68,Vegetables,Household,Grocery,87.77,10,877.7,10,877.7
2025-04-26,CUST_014,Carla Bush,Wholesale,PROD_092,Product 92,Dairy,Household,Home Essentials,2.3,1,2.3,1,2.3
2025-03-22,CUST_026,Adam Johnson,Retail,PROD_021,Product 21,Bakery,Household,Home Essentials,12.08,4,48.32,4,48.32
2025-06-19,CUST_050,James Steele,Retail,PROD_060,Product 60,Fruits,Food,Grocery,51.77,1,51.77,1,51.77
2025-02-28,CUST_030,Daniel Taylor,Wholesale,PROD_024,Product 24,Bakery,Household,Grocery,89.65,10,896.5,10,896.5
2025-06-28,CUST_016,Jason Vazquez,Retail,PROD_092,Product 92,Vegetables,Beverage,Grocery,34.88,1,34.88,1,34.88
2025-05-29,CUST_019,Brian Turner,Retail,PROD_011,Product 11,Beverages,Food,Grocery,73.2,4,292.8,4,292.8
2025-07-09,CUST_014,Carla Bush,Retail,PROD_032,Product 32,Beverages,Household,Grocery,79.03,5,395.15,13,1077.31
2025-03-30,CUST_007,David Collins,Wholesale,PROD_091,Product 91,Vegetables,Food,Home Essentials,91.17,8,729.36,8,729.36
2025-02-27,CUST_050,James Steele,Retail,PROD_055,Product 55,Dairy,Household,Grocery,60.74,1,60.74,1,60.74
2025-08-03,CUST_006,Richard Wilson,Wholesale,PROD_058,Product 58,Vegetables,Household,Grocery,59.16,5,295.8,12,534.5
2025-07-08,CUST_023,Miss Patricia Huff,Retail,PROD_028,Product 28,Bakery,Beverage,Home Essentials,94.74,8,757.92,8,757.92
2025-06-12,CUST_047,Mr. Marc Dalton,Wholesale,PROD_088,Product 88,Dairy,Food,Home Essentials,61.44,4,245.76,4,245.76
2025-03-20,CUST_008,Stacy Robles,Retail,PROD_027,Product 27,Bakery,Household,Grocery,72.97,10,729.7,10,729.7
2025-02-24,CUST_050,James Steele,Retail,PROD_008,Product 8,Bakery,Household,Grocery,65.73,2,131.46,2,131.46
2025-07-28,CUST_048,William Fritz,Wholesale,PROD_033,Product 33,Beverages,Beverage,Grocery,17.9,2,35.8,2,35.8
2025-04-02,CUST_019,Brian Turner,Wholesale,PROD_004,Product 4,Fruits,Food,Grocery,86.9,10,869.0,10,869.0
2025-06-22,CUST_043,William Rios,Wholesale,PROD_044,Product 44,Bakery,Beverage,Home Essentials,55.68,2,111.36,2,111.36
2025-06-11,CUST_014,Carla Bush,Retail,PROD_004,Product 4,Bakery,Food,Home Essentials,22.46,1,22.46,1,22.46
2025-03-02,CUST_046,Jennifer Glass,Retail,PROD_067,Product 67,Vegetables,Beverage,Grocery,93.9,10,939.0,10,939.0
2025-04-19,CUST_027,Wesley Hart,Wholesale,PROD_048,Product 48,Dairy,Household,Grocery,3.44,7,24.08,7,24.08
2025-03-01,CUST_040,Taylor Moore,Wholesale,PROD_080,Product 80,Vegetables,Household,Grocery,51.29,4,205.16,4,205.16
2025-05-16,CUST_045,Sheila Williamson,Wholesale,PROD_001,Product 1,Bakery,Food,Grocery,72.1,4,288.4,4,288.4
2025-03-06,CUST_022,Ashley Wyatt,Retail,PROD_029,Product 29,Dairy,Household,Grocery,82.01,3,246.03,3,246.03
2025-05-21,CUST_012,Melissa Montgomery,Wholesale,PROD_081,Product 81,Beverages,Household,Grocery,48.65,1,48.65,1,48.65
2025-04-24,CUST_010,Steven Richardson,Wholesale,PROD_045,Product 45,Beverages,Household,Home Essentials,3.14,2,6.28,2,6.28
2025-07-17,CUST_024,Katelyn Burke,Wholesale,PROD_017,Product 17,Bakery,Food,Grocery,32.93,8,263.44,8,263.44
2025-07-16,CUST_039,Shannon Green,Wholesale,PROD_098,Product 98,Fruits,Food,Grocery,60.92,2,121.84,2,121.84
2025-06-01,CUST_018,Kevin Ward,Retail,PROD_093,Product 93,Bakery,Household,Home Essentials,99.16,4,396.64,11,409.38
2025-04-14,CUST_035,Kelsey Shaw,Retail,PROD_095,Product 95,Fruits,Food,Home Essentials,74.02,7,518.14,7,518.14
2025-03-28,CUST_034,Robert Miller,Wholesale,PROD_044,Product 44,Vegetables,Beverage,Home Essentials,10.2,5,51.0,5,51.0
2025-06-30,CUST_023,Miss Patricia Huff,Wholesale,PROD_042,Product 42,Beverages,Beverage,Home Essentials,69.15,7,484.05,12,577.2
2025-08-04,CUST_032,Kyle Rogers,Retail,PROD_013,Product 13,Bakery,Food,Home Essentials,32.82,1,32.82,1,32.82
2025-06-16,CUST_002,Jonathon Thomas,Wholesale,PROD_020,Product 20,Dairy,Beverage,Home Essentials,12.09,6,72.54,6,72.54
2025-07-20,CUST_032,Kyle Rogers,Wholesale,PROD_052,Product 52,Bakery,Food,Grocery,15.27,9,137.43,9,137.43
2025-03-21,CUST_044,Thomas Johnson,Wholesale,PROD_005,Product 5,Vegetables,Household,Grocery,88.48,1,88.48,1,88.48
2025-03-18,CUST_008,Stacy Robles,Retail,PROD_047,Product 47,Dairy,Household,Home Essentials,9.56,9,86.04,9,86.04
2025-05-31,CUST_026,Adam Johnson,Wholesale,PROD_069,Product 69,Dairy,Beverage,Home Essentials,39.67,7,277.69,7,277.69
2025-03-01,CUST_050,James Steele,Retail,PROD_074,Product 74,Vegetables,Beverage,Grocery,36.06,4,144.24,4,144.24
2025-06-22,CUST_006,Richard Wilson,Wholesale,PROD_024,Product 24,Dairy,Beverage,Grocery,90.01,6,540.06,6,540.06
2025-04-15,CUST_022,Ashley Wyatt,Wholesale,PROD_070,Product 70,Bakery,Household,Grocery,56.09,10,560.9,10,560.9
2025-04-27,CUST_028,Patrick Robinson,Retail,PROD_015,Product 15,Fruits,Food,Home Essentials,30.56,5,152.8,12,202.71
2025-03-16,CUST_007,David Collins,Retail,PROD_100,Product 100,Vegetables,Household,Grocery,19.59,7,137.13,7,137.13
2025-02-23,CUST_019,Brian Turner,Retail,PROD_053,Product 53,Bakery,Household,Grocery,13.16,7,92.12,7,92.12
2025-03-01,CUST_015,Lindsey Glass,Wholesale,PROD_080,Product 80,Dairy,Food,Grocery,44.95,7,314.65,7,314.65
2025-08-12,CUST_009,Tina Sullivan,Retail,PROD_029,Product 29,Dairy,Beverage,Home Essentials,9.93,7,69.51,7,69.51
2025-05-16,CUST_034,Robert Miller,Wholesale,PROD_070,Product 70,Vegetables,Household,Home Essentials,21.18,5,105.9,5,105.9
2025-08-16,CUST_026,Adam Johnson,Retail,PROD_072,Product 72,Vegetables,Household,Home Essentials,51.97,6,311.82,6,311.82
2025-08-05,CUST_012,Melissa Montgomery,Retail,PROD_036,Product 36,Beverages,Beverage,Home Essentials,26.36,2,52.72,2,52.72
2025-05-07,CUST_043,William Rios,Wholesale,PROD_079,Product 79,Dairy,Household,Home Essentials,14.11,7,98.77,7,98.77
2025-04-11,CUST_049,Elizabeth Bailey,Retail,PROD_050,Product 50,Fruits,Food,Grocery,67.15,3,201.45,3,201.45
2025-07-15,CUST_040,Taylor Moore,Retail,PROD_077,Product 77,Bakery,Household,Grocery,40.59,9,365.31,9,365.31
2025-04-10,CUST_025,John Guerra,Retail,PROD_020,Product 20,Bakery,Food,Grocery,55.88,8,447.04,8,447.04
2025-07-04,CUST_024,Katelyn Burke,Wholesale,PROD_037,Product 37,Bakery,Food,Home Essentials,35.34,3,106.02,3,106.02
2025-04-24,CUST_004,Bonnie Garrett,Wholesale,PROD_076,Product 76,Beverages,Household,Home Essentials,29.34,6,176.04,6,176.04
2025-05-06,CUST_049,Elizabeth Bailey,Wholesale,PROD_052,Product 52,Vegetables,Beverage,Grocery,8.04,8,64.32,8,64.32
2025-02-20,CUST_049,Elizabeth Bailey,Wholesale,PROD_097,Product 97,Beverages,Household,Grocery,24.8,7,173.6,7,173.6
2025-04-26,CUST_003,Katherine Washington,Wholesale,PROD_070,Product 70,Bakery,Household,Home Essentials,15.93,3,47.79,3,47.79
2025-06-29,CUST_012,Melissa Montgomery,Retail,PROD_028,Product 28,Fruits,Beverage,Home Essentials,72.26,8,578.08,8,578.08
2025-06-30,CUST_045,Sheila Williamson,Retail,PROD_041,Product 41,Dairy,Household,Grocery,60.63,9,545.67,9,545.67
2025-04-02,CUST_025,John Guerra,Retail,PROD_011,Product 11,Dairy,Food,Home Essentials,48.03,4,192.12,4,192.12
2025-04-24,CUST_032,Kyle Rogers,Wholesale,PROD_048,Product 48,Fruits,Food,Grocery,91.11,3,273.33,3,273.33
2025-05-17,CUST_050,James Steele,Wholesale,PROD_093,Product 93,Dairy,Household,Grocery,50.51,1,50.51,1,50.51
2025-08-02,CUST_039,Shannon Green,Wholesale,PROD_100,Product 100,Bakery,Household,Home Essentials,13.61,1,13.61,1,13.61
2025-08-01,CUST_039,Shannon Green,Retail,PROD_075,Product 75,Beverages,Household,Grocery,43.61,5,218.05,5,218.05
2025-03-12,CUST_021,Grace Wright,Retail,PROD_061,Product 61,Beverages,Food,Grocery,35.11,7,245.77,7,245.77
2025-05-09,CUST_026,Adam Johnson,Retail,PROD_059,Product 59,Fruits,Household,Grocery,80.21,10,802.1,10,802.1
2025-02-26,CUST_039,Shannon Green,Retail,PROD_009,Product 9,Beverages,Food,Grocery,4.97,9,44.73,9,44.73
2025-05-28,CUST_008,Stacy Robles,Wholesale,PROD_022,Product 22,Bakery,Household,Home Essentials,94.33,9,848.97,9,848.97
2025-07-13,CUST_050,James Steele,Retail,PROD_035,Product 35,Fruits,Food,Grocery,26.5,7,185.5,7,185.5
2025-05-05,CUST_047,Mr. Marc Dalton,Retail,PROD_090,Product 90,Vegetables,Household,Home Essentials,45.67,10,456.7,10,456.7
2025-07-08,CUST_006,Richard Wilson,Retail,PROD_059,Product 59,Beverages,Beverage,Home Essentials,17.14,10,171.4,10,171.4
2025-05-20,CUST_026,Adam Johnson,Wholesale,PROD_067,Product 67,Fruits,Food,Home Essentials,35.76,1,35.76,1,35.76
2025-05-18,CUST_019,Brian Turner,Wholesale,PROD_056,Product 56,Vegetables,Food,Home Essentials,81.86,3,245.58,3,245.58
2025-02-27,CUST_035,Kelsey Shaw,Wholesale,PROD_083,Product 83,Fruits,Beverage,Grocery,57.07,3,171.21,3,171.21
2025-05-22,CUST_014,Carla Bush,Retail,PROD_082,Product 82,Beverages,Food,Home Essentials,39.22,7,274.54,7,274.54
2025-07-24,CUST_036,Leslie Murray,Wholesale,PROD_016,Product 16,Beverages,Beverage,Home Essentials,83.06,8,664.48,8,664.48
2025-06-09,CUST_045,Sheila Williamson,Retail,PROD_052,Product 52,Bakery,Food,Home Essentials,64.18,1,64.18,1,64.18
2025-06-10,CUST_011,Brandon White,Retail,PROD_010,Product 10,Dairy,Household,Home Essentials,22.93,9,206.37,9,206.37
2025-05-28,CUST_037,Jack Williamson,Wholesale,PROD_001,Product 1,Bakery,Food,Home Essentials,81.91,6,491.46,6,491.46
2025-03-17,CUST_041,Alan Williams,Wholesale,PROD_055,Product 55,Beverages,Food,Home Essentials,90.78,2,181.56,2,181.56
2025-08-07,CUST_034,Robert Miller,Retail,PROD_051,Product 51,Dairy,Household,Home Essentials,93.26,2,186.52,2,186.52
2025-04-18,CUST_032,Kyle Rogers,Wholesale,PROD_081,Product 81,Fruits,Beverage,Grocery,85.43,9,768.87,9,768.87
2025-05-10,CUST_017,Kimberly Rose,Retail,PROD_070,Product 70,Beverages,Beverage,Home Essentials,94.35,10,943.5,10,943.5
2025-03-26,CUST_008,Stacy Robles,Retail,PROD_078,Product 78,Beverages,Food,Grocery,26.45,3,79.35,3,79.35
2025-08-14,CUST_021,Grace Wright,Wholesale,PROD_062,Product 62,Fruits,Household,Home Essentials,93.87,4,375.48,4,375.48
2025-02-28,CUST_017,Kimberly Rose,Wholesale,PROD_041,Product 41,Vegetables,Household,Home Essentials,52.77,1,52.77,1,52.77
2025-04-19,CUST_048,William Fritz,Retail,PROD_041,Product 41,Beverages,Household,Grocery,71.99,6,431.94,6,431.94
2025-02-28,CUST_048,William Fritz,Wholesale,PROD_008,Product 8,Fruits,Household,Grocery,3.92,10,39.2,10,39.2
2025-08-10,CUST_015,Lindsey Glass,Wholesale,PROD_099,Product 99,Beverages,Household,Home Essentials,24.84,10,248.4,10,248.4
2025-07-14,CUST_031,Heather Gray,Wholesale,PROD_088,Product 88,Dairy,Household,Home Essentials,73.36,2,146.72,2,146.72
2025-05-03,CUST_007,David Collins,Retail,PROD_065,Product 65,Dairy,Beverage,Home Essentials,84.69,3,254.07,3,254.07
2025-08-07,CUST_027,Wesley Hart,Wholesale,PROD_091,Product 91,Beverages,Household,Grocery,65.29,10,652.9,10,652.9
2025-07-10,CUST_019,Brian Turner,Wholesale,PROD_041,Product 41,Vegetables,Household,Grocery,31.99,8,255.92,8,255.92
2025-08-09,CUST_031,Heather Gray,Retail,PROD_100,Product 100,Bakery,Beverage,Grocery,47.35,5,236.75,8,494.45
2025-08-05,CUST_030,Daniel Taylor,Wholesale,PROD_044,Product 44,Bakery,Household,Home Essentials,27.81,3,83.43,3,83.43
2025-04-22,CUST_017,Kimberly Rose,Retail,PROD_015,Product 15,Beverages,Household,Grocery,37.47,5,187.35,5,187.35
2025-03-30,CUST_022,Ashley Wyatt,Retail,PROD_048,Product 48,Beverages,Household,Home Essentials,1.6,9,14.4,9,14.4
2025-04-22,CUST_015,Lindsey Glass,Retail,PROD_075,Product 75,Fruits,Beverage,Home Essentials,32.95,9,296.55,9,296.55
2025-07-12,CUST_041,Alan Williams,Retail,PROD_029,Product 29,Dairy,Food,Home Essentials,21.25,1,21.25,1,21.25
2025-07-15,CUST_018,Kevin Ward,Retail,PROD_004,Product 4,Vegetables,Household,Grocery,37.36,9,336.24,9,336.24
2025-06-05,CUST_049,Elizabeth Bailey,Retail,PROD_080,Product 80,Dairy,Beverage,Grocery,49.81,7,348.67,7,348.67
2025-03-06,CUST_039,Shannon Green,Wholesale,PROD_029,Product 29,Dairy,Household,Home Essentials,16.53,9,148.77,9,148.77
2025-07-19,CUST_021,Grace Wright,Retail,PROD_034,Product 34,Vegetables,Household,Home Essentials,59.08,2,118.16,2,118.16
2025-05-13,CUST_024,Katelyn Burke,Wholesale,PROD_014,Product 14,Vegetables,Household,Grocery,77.9,4,311.6,4,311.6
2025-06-26,CUST_017,Kimberly Rose,Retail,PROD_047,Product 47,Fruits,Food,Grocery,83.1,8,664.8,8,664.8
2025-02-19,CUST_034,Robert Miller,Retail,PROD_047,Product 47,Vegetables,Beverage,Home Essentials,68.24,1,68.24,1,68.24
2025-08-17,CUST_021,Grace Wright,Wholesale,PROD_093,Product 93,Beverages,Household,Grocery,1.78,4,7.12,9,445.87
2025-03-18,CUST_039,Shannon Green,Retail,PROD_073,Product 73,Beverages,Beverage,Grocery,88.21,7,617.47,7,617.47
2025-04-15,CUST_011,Brandon White,Retail,PROD_008,Product 8,Fruits,Household,Home Essentials,60.15,5,300.75,5,300.75
2025-07-23,CUST_041,Alan Williams,Retail,PROD_030,Product 30,Fruits,Food,Home Essentials,9.73,7,68.11,7,68.11
2025-03-23,CUST_014,Carla Bush,Wholesale,PROD_085,Product 85,Beverages,Beverage,Grocery,61.83,4,247.32,4,247.32
2025-03-13,CUST_016,Jason Vazquez,Wholesale,PROD_087,Product 87,Fruits,Food,Home Essentials,92.29,1,92.29,1,92.29
2025-05-27,CUST_014,Carla Bush,Retail,PROD_054,Product 54,Dairy,Household,Home Essentials,14.73,4,58.92,4,58.92
2025-04-01,CUST_018,Kevin Ward,Wholesale,PROD_046,Product 46,Beverages,Food,Grocery,50.53,1,50.53,1,50.53
2025-07-24,CUST_035,Kelsey Shaw,Retail,PROD_032,Product 32,Fruits,Beverage,Grocery,73.63,8,589.04,8,589.04
2025-07-14,CUST_037,Jack Williamson,Retail,PROD_034,Product 34,Fruits,Household,Home Essentials,72.21,5,361.05,5,361.05
2025-03-11,CUST_042,Jorge Morris,Wholesale,PROD_008,Product 8,Bakery,Household,Grocery,21.88,8,175.04,8,175.04
2025-04-09,CUST_009,Tina Sullivan,Wholesale,PROD_068,Product 68,Fruits,Food,Grocery,44.11,2,88.22,2,88.22
2025-04-05,CUST_001,Pamela Tran,Wholesale,PROD_082,Product 82,Bakery,Food,Grocery,80.17,9,721.53,19,1655.33
2025-06-08,CUST_004,Bonnie Garrett,Retail,PROD_080,Product 80,Bakery,Beverage,Home Essentials,91.8,3,275.4,3,275.4
2025-07-22,CUST_042,Jorge Morris,Wholesale,PROD_035,Product 35,Fruits,Food,Grocery,11.19,8,89.52,8,89.52
2025-05-08,CUST_024,Katelyn Burke,Retail,PROD_026,Product 26,Vegetables,Household,Grocery,77.14,8,617.12,8,617.12
2025-05-20,CUST_018,Kevin Ward,Wholesale,PROD_063,Product 63,Beverages,Beverage,Home Essentials,12.17,7,85.19,7,85.19
2025-04-06,CUST_036,Leslie Murray,Wholesale,PROD_023,Product 23,Vegetables,Household,Home Essentials,33.36,7,233.52,7,233.52
2025-05-19,CUST_047,Mr. Marc Dalton,Retail,PROD_067,Product 67,Fruits,Beverage,Home Essentials,66.61,9,599.49,9,599.49
2025-02-21,CUST_050,James Steele,Retail,PROD_023,Product 23,Bakery,Food,Home Essentials,69.08,6,414.48,6,414.48
2025-04-19,CUST_030,Daniel Taylor,Retail,PROD_069,Product 69,Vegetables,Food,Home Essentials,7.19,2,14.38,2,14.38
2025-02-19,CUST_037,Jack Williamson,Wholesale,PROD_027,Product 27,Dairy,Beverage,Grocery,64.89,4,259.56,4,259.56
2025-07-05,CUST_041,Alan Williams,Retail,PROD_084,Product 84,Dairy,Household,Grocery,85.67,8,685.36,23,1356.43
2025-04-19,CUST_010,Steven Richardson,Wholesale,PROD_057,Product 57,Fruits,Household,Home Essentials,97.22,8,777.76,8,777.76
2025-04-02,CUST_047,Mr. Marc Dalton,Retail,PROD_069,Product 69,Vegetables,Food,Grocery,89.34,10,893.4,10,893.4
2025-04-05,CUST_011,Brandon White,Wholesale,PROD_064,Product 64,Dairy,Household,Grocery,96.84,5,484.2,5,484.2
2025-06-06,CUST_038,Edward Moreno,Wholesale,PROD_009,Product 9,Bakery,Beverage,Grocery,4.9,6,29.4,6,29.4
2025-07-09,CUST_034,Robert Miller,Wholesale,PROD_060,Product 60,Fruits,Household,Grocery,31.17,9,280.53,9,280.53
2025-03-16,CUST_022,Ashley Wyatt,Retail,PROD_073,Product 73,Vegetables,Beverage,Home Essentials,68.98,9,620.82,9,620.82
2025-04-21,CUST_037,Jack Williamson,Retail,PROD_079,Product 79,Fruits,Beverage,Home Essentials,55.55,6,333.3,6,333.3
2025-05-12,CUST_029,Diana Rojas,Wholesale,PROD_020,Product 20,Bakery,Beverage,Grocery,97.44,7,682.08,7,682.08
2025-04-24,CUST_005,Anthony Brown,Retail,PROD_005,Product 5,Dairy,Beverage,Grocery,68.21,5,341.05,5,341.05
2025-02-23,CUST_002,Jonathon Thomas,Wholesale,PROD_078,Product 78,Vegetables,Household,Grocery,1.8,5,9.0,5,9.0
2025-04-21,CUST_049,Elizabeth Bailey,Retail,PROD_048,Product 48,Beverages,Beverage,Grocery,4.44,3,13.32,4,68.49000000000001
2025-04-13,CUST_006,Richard Wilson,Wholesale,PROD_086,Product 86,Dairy,Beverage,Home Essentials,47.58,2,95.16,2,95.16
2025-05-21,CUST_034,Robert Miller,Retail,PROD_077,Product 77,Dairy,Beverage,Grocery,13.52,5,67.6,5,67.6
2025-04-19,CUST_049,Elizabeth Bailey,Retail,PROD_051,Product 51,Beverages,Beverage,Grocery,63.0,5,315.0,5,315.0
2025-03-10,CUST_042,Jorge Morris,Retail,PROD_100,Product 100,Bakery,Household,Home Essentials,66.84,3,200.52,3,200.52
2025-03-25,CUST_023,Miss Patricia Huff,Wholesale,PROD_009,Product 9,Vegetables,Household,Home Essentials,99.05,4,396.2,5,444.46999999999997
2025-05-22,CUST_009,Tina Sullivan,Retail,PROD_052,Product 52,Beverages,Food,Home Essentials,36.63,1,36.63,1,36.63
2025-02-23,CUST_012,Melissa Montgomery,Retail,PROD_100,Product 100,Dairy,Household,Grocery,63.27,10,632.7,10,632.7
2025-06-27,CUST_039,Shannon Green,Retail,PROD_027,Product 27,Fruits,Household,Grocery,37.32,8,298.56,8,298.56
2025-02-26,CUST_006,Richard Wilson,Retail,PROD_015,Product 15,Dairy,Food,Grocery,27.56,1,27.56,6,517.16
2025-06-03,CUST_033,Thomas Williams,Wholesale,PROD_037,Product 37,Fruits,Beverage,Home Essentials,2.28,1,2.28,1,2.28
2025-04-01,CUST_024,Katelyn Burke,Wholesale,PROD_074,Product 74,Bakery,Household,Home Essentials,84.08,9,756.72,9,756.72
2025-05-18,CUST_046,Jennifer Glass,Wholesale,PROD_078,Product 78,Beverages,Food,Home Essentials,3.38,2,6.76,2,6.76
2025-07-08,CUST_011,Brandon White,Wholesale,PROD_072,Product 72,Dairy,Beverage,Grocery,70.25,6,421.5,6,421.5
2025-07-21,CUST_013,Joseph Noble,Retail,PROD_034,Product 34,Vegetables,Food,Home Essentials,37.43,9,336.87,9,336.87
2025-07-06,CUST_007,David Collins,Wholesale,PROD_048,Product 48,Bakery,Food,Grocery,84.07,8,672.56,8,672.56
2025-06-27,CUST_002,Jonathon Thomas,Wholesale,PROD_004,Product 4,Bakery,Household,Grocery,42.69,9,384.21,9,384.21
2025-06-14,CUST_013,Joseph Noble,Retail,PROD_029,Product 29,Beverages,Household,Grocery,70.78,8,566.24,8,566.24
2025-07-18,CUST_012,Melissa Montgomery,Retail,PROD_016,Product 16,Bakery,Beverage,Home Essentials,74.43,9,669.87,9,669.87
2025-03-29,CUST_008,Stacy Robles,Wholesale,PROD_083,Product 83,Bakery,Beverage,Grocery,49.55,7,346.85,13,744.29
2025-05-18,CUST_039,Shannon Green,Wholesale,PROD_036,Product 36,Dairy,Food,Grocery,84.09,8,672.72,8,672.72
2025-07-01,CUST_012,Melissa Montgomery,Retail,PROD_019,Product 19,Vegetables,Household,Home Essentials,40.52,9,364.68,9,364.68
2025-03-25,CUST_045,Sheila Williamson,Retail,PROD_032,Product 32,Beverages,Household,Home Essentials,77.04,2,154.08,2,154.08
2025-07-03,CUST_039,Shannon Green,Retail,PROD_050,Product 50,Bakery,Food,Grocery,76.6,5,383.0,8,416.84000000000003
